"Step","spotify-RLSum_LO - utility","spotify-RLSum_LO - utility__MIN","spotify-RLSum_LO - utility__MAX","spotify-RLSum_HI - utility","spotify-RLSum_HI - utility__MIN","spotify-RLSum_HI - utility__MAX","spotify-RLSum_BL - utility","spotify-RLSum_BL - utility__MIN","spotify-RLSum_BL - utility__MAX","spotify-RLSum_DC - utility","spotify-RLSum_DC - utility__MIN","spotify-RLSum_DC - utility__MAX","spotify-RLSum_IC - utility","spotify-RLSum_IC - utility__MIN","spotify-RLSum_IC - utility__MAX"
"660","14.304198112822203","14.304198112822203","14.304198112822203","22.008612772333443","22.008612772333443","22.008612772333443","19.55519076150907","19.55519076150907","19.55519076150907","8.339842905893294","8.339842905893294","8.339842905893294","26.10641843842831","26.10641843842831","26.10641843842831"
"661","13.729944338955818","13.729944338955818","13.729944338955818","19.475799291491175","19.475799291491175","19.475799291491175","14.763311155243986","14.763311155243986","14.763311155243986","8.367587018606747","8.367587018606747","8.367587018606747","20.117094763044626","20.117094763044626","20.117094763044626"
"662","20.145060277850803","20.145060277850803","20.145060277850803","21.932151964005385","21.932151964005385","21.932151964005385","14.183762435970477","14.183762435970477","14.183762435970477","4.33652782673592","4.33652782673592","4.33652782673592","25.145873234416282","25.145873234416282","25.145873234416282"
"663","17.75167462198285","17.75167462198285","17.75167462198285","18.100084961455295","18.100084961455295","18.100084961455295","20.148335490629687","20.148335490629687","20.148335490629687","8.935884728047515","8.935884728047515","8.935884728047515","24.210319291107027","24.210319291107027","24.210319291107027"
"664","26.381450017270613","26.381450017270613","26.381450017270613","15.678333772650355","15.678333772650355","15.678333772650355","16.34387777737886","16.34387777737886","16.34387777737886","5.150904906984651","5.150904906984651","5.150904906984651","21.7966810177095","21.7966810177095","21.7966810177095"
"665","18.674257162664627","18.674257162664627","18.674257162664627","19.442962976325436","19.442962976325436","19.442962976325436","16.038848087029496","16.038848087029496","16.038848087029496","7.568145640422665","7.568145640422665","7.568145640422665","25.375816100332035","25.375816100332035","25.375816100332035"
"666","16.556537964611994","16.556537964611994","16.556537964611994","20.102731157808815","20.102731157808815","20.102731157808815","19.729512393572115","19.729512393572115","19.729512393572115","9.885162582578108","9.885162582578108","9.885162582578108","20.549490481660328","20.549490481660328","20.549490481660328"
"667","12.726667347449801","12.726667347449801","12.726667347449801","20.512337535527873","20.512337535527873","20.512337535527873","15.855423540882759","15.855423540882759","15.855423540882759","7.528775941157206","7.528775941157206","7.528775941157206","27.55850300362463","27.55850300362463","27.55850300362463"
"668","14.955869722192244","14.955869722192244","14.955869722192244","18.431681779247857","18.431681779247857","18.431681779247857","11.62427009367696","11.62427009367696","11.62427009367696","3.804186627642002","3.804186627642002","3.804186627642002","28.458458785761295","28.458458785761295","28.458458785761295"
"669","17.995951977813363","17.995951977813363","17.995951977813363","19.107892794055836","19.107892794055836","19.107892794055836","9.506724035560637","9.506724035560637","9.506724035560637","3.3139277132152856","3.3139277132152856","3.3139277132152856","24.318764545162093","24.318764545162093","24.318764545162093"
"670","16.92994299183225","16.92994299183225","16.92994299183225","21.82623190927475","21.82623190927475","21.82623190927475","16.250934926025504","16.250934926025504","16.250934926025504","3.2863186505772957","3.2863186505772957","3.2863186505772957","23.60247698098646","23.60247698098646","23.60247698098646"
"671","14.185826237899601","14.185826237899601","14.185826237899601","21.286827847499534","21.286827847499534","21.286827847499534","14.200634131099594","14.200634131099594","14.200634131099594","9.530433363305916","9.530433363305916","9.530433363305916","14.148507317819403","14.148507317819403","14.148507317819403"
"672","17.187922392100788","17.187922392100788","17.187922392100788","15.229966810806197","15.229966810806197","15.229966810806197","19.64256225727184","19.64256225727184","19.64256225727184","7.934437176754858","7.934437176754858","7.934437176754858","28.2266698055179","28.2266698055179","28.2266698055179"
"673","17.913869873819177","17.913869873819177","17.913869873819177","20.304486933843638","20.304486933843638","20.304486933843638","14.4518395478571","14.4518395478571","14.4518395478571","6.794113094725711","6.794113094725711","6.794113094725711","20.172773269175227","20.172773269175227","20.172773269175227"
"674","18.58558050599094","18.58558050599094","18.58558050599094","19.48959779248801","19.48959779248801","19.48959779248801","21.197478706837853","21.197478706837853","21.197478706837853","6.4624528146226865","6.4624528146226865","6.4624528146226865","23.144541577889065","23.144541577889065","23.144541577889065"
"675","18.90793176180752","18.90793176180752","18.90793176180752","21.201205617467263","21.201205617467263","21.201205617467263","20.861929202648813","20.861929202648813","20.861929202648813","6.039194632635954","6.039194632635954","6.039194632635954","33.720055569200724","33.720055569200724","33.720055569200724"
"676","21.610647304828195","21.610647304828195","21.610647304828195","17.65880960005002","17.65880960005002","17.65880960005002","20.927266702380322","20.927266702380322","20.927266702380322","8.529386303331501","8.529386303331501","8.529386303331501","27.099966834757247","27.099966834757247","27.099966834757247"
"677","10.460531295926971","10.460531295926971","10.460531295926971","23.506520534609784","23.506520534609784","23.506520534609784","14.658000530834855","14.658000530834855","14.658000530834855","6.044587571111881","6.044587571111881","6.044587571111881","29.434024678613973","29.434024678613973","29.434024678613973"
"678","20.319347415425845","20.319347415425845","20.319347415425845","16.785971293049847","16.785971293049847","16.785971293049847","23.64803714141328","23.64803714141328","23.64803714141328","10.440339085620266","10.440339085620266","10.440339085620266","23.28496952821921","23.28496952821921","23.28496952821921"
"679","15.57122842291315","15.57122842291315","15.57122842291315","19.130050124064734","19.130050124064734","19.130050124064734","31.244929416779343","31.244929416779343","31.244929416779343","6.364138878000892","6.364138878000892","6.364138878000892","16.697489210010954","16.697489210010954","16.697489210010954"
"680","12.956762188137231","12.956762188137231","12.956762188137231","21.177905776533024","21.177905776533024","21.177905776533024","18.36962587307762","18.36962587307762","18.36962587307762","8.317328208445483","8.317328208445483","8.317328208445483","24.439788122663376","24.439788122663376","24.439788122663376"
"681","7.943269706161971","7.943269706161971","7.943269706161971","19.604509160424527","19.604509160424527","19.604509160424527","18.366978895196745","18.366978895196745","18.366978895196745","10.771327752384984","10.771327752384984","10.771327752384984","19.087868328079594","19.087868328079594","19.087868328079594"
"682","22.302251071114142","22.302251071114142","22.302251071114142","17.498967337645254","17.498967337645254","17.498967337645254","9.998102600003191","9.998102600003191","9.998102600003191","4.976474634231256","4.976474634231256","4.976474634231256","24.79727922370723","24.79727922370723","24.79727922370723"
"683","14.321739948104106","14.321739948104106","14.321739948104106","19.733797236082403","19.733797236082403","19.733797236082403","20.151039985945065","20.151039985945065","20.151039985945065","10.11327942417184","10.11327942417184","10.11327942417184","23.227670936785103","23.227670936785103","23.227670936785103"
"684","16.161956569203568","16.161956569203568","16.161956569203568","17.404222057364667","17.404222057364667","17.404222057364667","25.454175825337206","25.454175825337206","25.454175825337206","10.939940299113177","10.939940299113177","10.939940299113177","22.032394524846424","22.032394524846424","22.032394524846424"
"685","21.491660410577328","21.491660410577328","21.491660410577328","23.475034971500772","23.475034971500772","23.475034971500772","19.946322705292555","19.946322705292555","19.946322705292555","8.18124035216326","8.18124035216326","8.18124035216326","22.938944155805107","22.938944155805107","22.938944155805107"
"686","8.992100803742407","8.992100803742407","8.992100803742407","17.602638859222772","17.602638859222772","17.602638859222772","18.024676781986614","18.024676781986614","18.024676781986614","6.294957138308718","6.294957138308718","6.294957138308718","21.783644567299756","21.783644567299756","21.783644567299756"
"687","16.285797462060675","16.285797462060675","16.285797462060675","20.734599826163223","20.734599826163223","20.734599826163223","20.11765629829955","20.11765629829955","20.11765629829955","6.135681169000312","6.135681169000312","6.135681169000312","14.887908823509749","14.887908823509749","14.887908823509749"
"688","16.490071381338463","16.490071381338463","16.490071381338463","15.043043290572523","15.043043290572523","15.043043290572523","23.70925928124154","23.70925928124154","23.70925928124154","6.469924592035119","6.469924592035119","6.469924592035119","19.247967564994465","19.247967564994465","19.247967564994465"
"689","20.51646126817448","20.51646126817448","20.51646126817448","18.516908797138306","18.516908797138306","18.516908797138306","20.001121679668938","20.001121679668938","20.001121679668938","6.6723621160555915","6.6723621160555915","6.6723621160555915","17.830701712967944","17.830701712967944","17.830701712967944"
"690","17.815837052750144","17.815837052750144","17.815837052750144","18.347875331033855","18.347875331033855","18.347875331033855","18.41893930440874","18.41893930440874","18.41893930440874","8.20076898834359","8.20076898834359","8.20076898834359","21.25115016727591","21.25115016727591","21.25115016727591"
"691","16.14573943157323","16.14573943157323","16.14573943157323","22.115032610370807","22.115032610370807","22.115032610370807","22.955111624298382","22.955111624298382","22.955111624298382","6.060462010681855","6.060462010681855","6.060462010681855","24.17950454988962","24.17950454988962","24.17950454988962"
"692","20.124658373439402","20.124658373439402","20.124658373439402","19.384783415466494","19.384783415466494","19.384783415466494","11.901816814483427","11.901816814483427","11.901816814483427","8.412531976485882","8.412531976485882","8.412531976485882","25.979224904161963","25.979224904161963","25.979224904161963"
"693","20.287052520852328","20.287052520852328","20.287052520852328","20.660424340054373","20.660424340054373","20.660424340054373","13.401182294504117","13.401182294504117","13.401182294504117","8.905164558907323","8.905164558907323","8.905164558907323","20.299980415314632","20.299980415314632","20.299980415314632"
"694","19.082115429547226","19.082115429547226","19.082115429547226","17.23684858107291","17.23684858107291","17.23684858107291","22.46515939430048","22.46515939430048","22.46515939430048","9.12749357634304","9.12749357634304","9.12749357634304","11.894846109258982","11.894846109258982","11.894846109258982"
"695","16.237359831113952","16.237359831113952","16.237359831113952","19.26690500454612","19.26690500454612","19.26690500454612","17.471539788479454","17.471539788479454","17.471539788479454","8.042050008704267","8.042050008704267","8.042050008704267","32.75355153920066","32.75355153920066","32.75355153920066"
"696","14.39411911139032","14.39411911139032","14.39411911139032","22.81653469734735","22.81653469734735","22.81653469734735","13.405173736102554","13.405173736102554","13.405173736102554","7.570965957792081","7.570965957792081","7.570965957792081","23.200107717728876","23.200107717728876","23.200107717728876"
"697","14.567281328529637","14.567281328529637","14.567281328529637","15.5640082017194","15.5640082017194","15.5640082017194","18.70331501849019","18.70331501849019","18.70331501849019","9.746972265350882","9.746972265350882","9.746972265350882","17.053821131406167","17.053821131406167","17.053821131406167"
"698","18.25691905295533","18.25691905295533","18.25691905295533","22.782432500003694","22.782432500003694","22.782432500003694","18.356198271077886","18.356198271077886","18.356198271077886","5.121676652511211","5.121676652511211","5.121676652511211","17.679826369620994","17.679826369620994","17.679826369620994"
"699","18.131561808504337","18.131561808504337","18.131561808504337","20.483477355634662","20.483477355634662","20.483477355634662","18.834838575791572","18.834838575791572","18.834838575791572","7.931206728390135","7.931206728390135","7.931206728390135","18.9499230905556","18.9499230905556","18.9499230905556"
"700","17.425680901761854","17.425680901761854","17.425680901761854","21.140710868545813","21.140710868545813","21.140710868545813","15.426962327046574","15.426962327046574","15.426962327046574","8.318134897006237","8.318134897006237","8.318134897006237","16.36602570075619","16.36602570075619","16.36602570075619"
"701","17.925092389953303","17.925092389953303","17.925092389953303","20.685194170478557","20.685194170478557","20.685194170478557","23.049576188757296","23.049576188757296","23.049576188757296","9.037028038000072","9.037028038000072","9.037028038000072","19.414042750425878","19.414042750425878","19.414042750425878"
"702","12.606434789033163","12.606434789033163","12.606434789033163","22.23325734140255","22.23325734140255","22.23325734140255","15.643496190807173","15.643496190807173","15.643496190807173","7.079391585726725","7.079391585726725","7.079391585726725","18.773766858042762","18.773766858042762","18.773766858042762"
"703","20.982751285726334","20.982751285726334","20.982751285726334","21.438185800453056","21.438185800453056","21.438185800453056","16.784295413208298","16.784295413208298","16.784295413208298","9.621260077488905","9.621260077488905","9.621260077488905","19.250903053125846","19.250903053125846","19.250903053125846"
"704","15.121109744889974","15.121109744889974","15.121109744889974","20.3820679933162","20.3820679933162","20.3820679933162","27.95535206992796","27.95535206992796","27.95535206992796","6.444881081602034","6.444881081602034","6.444881081602034","16.560606119457503","16.560606119457503","16.560606119457503"
"705","18.682868993466627","18.682868993466627","18.682868993466627","13.755001491582746","13.755001491582746","13.755001491582746","13.976154020320307","13.976154020320307","13.976154020320307","6.132162671007653","6.132162671007653","6.132162671007653","16.77398943170962","16.77398943170962","16.77398943170962"
"706","13.31279273289026","13.31279273289026","13.31279273289026","22.235666211454326","22.235666211454326","22.235666211454326","20.380696710913956","20.380696710913956","20.380696710913956","5.521619525143444","5.521619525143444","5.521619525143444","21.23485859730799","21.23485859730799","21.23485859730799"
"707","21.946641255768217","21.946641255768217","21.946641255768217","21.511494484808015","21.511494484808015","21.511494484808015","15.266211003586074","15.266211003586074","15.266211003586074","6.928025224817164","6.928025224817164","6.928025224817164","22.31155166305323","22.31155166305323","22.31155166305323"
"708","15.165312735697531","15.165312735697531","15.165312735697531","18.74100073111617","18.74100073111617","18.74100073111617","19.28098825854849","19.28098825854849","19.28098825854849","4.661142328256536","4.661142328256536","4.661142328256536","25.071953582500143","25.071953582500143","25.071953582500143"
"709","16.790505357690893","16.790505357690893","16.790505357690893","20.468985798675163","20.468985798675163","20.468985798675163","21.982762941585925","21.982762941585925","21.982762941585925","7.114880350940691","7.114880350940691","7.114880350940691","12.297221156453496","12.297221156453496","12.297221156453496"
"710","13.681496535589671","13.681496535589671","13.681496535589671","21.77023908648552","21.77023908648552","21.77023908648552","20.530366779662078","20.530366779662078","20.530366779662078","9.240773131128686","9.240773131128686","9.240773131128686","23.762741895977452","23.762741895977452","23.762741895977452"
"711","16.701219706549566","16.701219706549566","16.701219706549566","21.004151188873266","21.004151188873266","21.004151188873266","21.637238278775737","21.637238278775737","21.637238278775737","10.13250371822803","10.13250371822803","10.13250371822803","20.97742103904371","20.97742103904371","20.97742103904371"
"712","16.353606636043743","16.353606636043743","16.353606636043743","20.481670616214195","20.481670616214195","20.481670616214195","12.987449102345112","12.987449102345112","12.987449102345112","9.180203523331125","9.180203523331125","9.180203523331125","15.280427230720381","15.280427230720381","15.280427230720381"
"713","28.622243506142127","28.622243506142127","28.622243506142127","15.856720819203925","15.856720819203925","15.856720819203925","20.686469201650294","20.686469201650294","20.686469201650294","10.100823039633891","10.100823039633891","10.100823039633891","8.335634534691655","8.335634534691655","8.335634534691655"
"714","16.558500344003573","16.558500344003573","16.558500344003573","18.810931272110402","18.810931272110402","18.810931272110402","17.610119154711565","17.610119154711565","17.610119154711565","10.456963495869282","10.456963495869282","10.456963495869282","17.19527862379717","17.19527862379717","17.19527862379717"
"715","19.665006430477725","19.665006430477725","19.665006430477725","23.137613778057002","23.137613778057002","23.137613778057002","18.382946987995652","18.382946987995652","18.382946987995652","1.2219353884448898","1.2219353884448898","1.2219353884448898","18.61710971409411","18.61710971409411","18.61710971409411"
"716","16.18731392270372","16.18731392270372","16.18731392270372","18.29529475941707","18.29529475941707","18.29529475941707","23.044599898575147","23.044599898575147","23.044599898575147","4.332676086474448","4.332676086474448","4.332676086474448","21.66209634413378","21.66209634413378","21.66209634413378"
"717","14.937128518552742","14.937128518552742","14.937128518552742","20.99435068124005","20.99435068124005","20.99435068124005","19.17407658904804","19.17407658904804","19.17407658904804","9.22612314608603","9.22612314608603","9.22612314608603","23.352721237550824","23.352721237550824","23.352721237550824"
"718","15.367849603556886","15.367849603556886","15.367849603556886","15.70716454071795","15.70716454071795","15.70716454071795","15.986879569935144","15.986879569935144","15.986879569935144","2.999564184216429","2.999564184216429","2.999564184216429","16.721207565414204","16.721207565414204","16.721207565414204"
"719","17.838165001435502","17.838165001435502","17.838165001435502","20.177236777024472","20.177236777024472","20.177236777024472","15.496809946288236","15.496809946288236","15.496809946288236","9.260582289774307","9.260582289774307","9.260582289774307","20.666218967030844","20.666218967030844","20.666218967030844"
"720","16.26544033770071","16.26544033770071","16.26544033770071","13.6525327492805","13.6525327492805","13.6525327492805","13.60993560658459","13.60993560658459","13.60993560658459","8.709476610789604","8.709476610789604","8.709476610789604","13.522947361984547","13.522947361984547","13.522947361984547"
"721","21.849824388431067","21.849824388431067","21.849824388431067","21.44968227126971","21.44968227126971","21.44968227126971","22.21691732368323","22.21691732368323","22.21691732368323","8.758321437951762","8.758321437951762","8.758321437951762","23.32400917984579","23.32400917984579","23.32400917984579"
"722","18.421328229192518","18.421328229192518","18.421328229192518","23.180202539522234","23.180202539522234","23.180202539522234","17.69418014661939","17.69418014661939","17.69418014661939","8.540202776788856","8.540202776788856","8.540202776788856","16.552837202784726","16.552837202784726","16.552837202784726"
"723","15.516888230581431","15.516888230581431","15.516888230581431","16.30652397985019","16.30652397985019","16.30652397985019","19.559249634547953","19.559249634547953","19.559249634547953","3.4609407908717653","3.4609407908717653","3.4609407908717653","16.342711677451884","16.342711677451884","16.342711677451884"
"724","11.879676920816292","11.879676920816292","11.879676920816292","22.68913794258118","22.68913794258118","22.68913794258118","15.891710259794696","15.891710259794696","15.891710259794696","9.139346848637704","9.139346848637704","9.139346848637704","20.1731950358067","20.1731950358067","20.1731950358067"
"725","19.795985296323625","19.795985296323625","19.795985296323625","21.768494591874642","21.768494591874642","21.768494591874642","20.46403902906015","20.46403902906015","20.46403902906015","3.8253576966149776","3.8253576966149776","3.8253576966149776","12.747040947628998","12.747040947628998","12.747040947628998"
"726","19.042467551702252","19.042467551702252","19.042467551702252","18.61933891914473","18.61933891914473","18.61933891914473","21.331688712139975","21.331688712139975","21.331688712139975","7.608557629225055","7.608557629225055","7.608557629225055","21.200695334173716","21.200695334173716","21.200695334173716"
"727","23.85334971366948","23.85334971366948","23.85334971366948","17.847586595334892","17.847586595334892","17.847586595334892","18.242601330028382","18.242601330028382","18.242601330028382","8.928553799739692","8.928553799739692","8.928553799739692","16.013151694046762","16.013151694046762","16.013151694046762"
"728","15.03961343732709","15.03961343732709","15.03961343732709","15.045115171930389","15.045115171930389","15.045115171930389","16.84355629384724","16.84355629384724","16.84355629384724","3.8609331816284596","3.8609331816284596","3.8609331816284596","25.94919134240007","25.94919134240007","25.94919134240007"
"729","18.752872077965186","18.752872077965186","18.752872077965186","19.987575263696726","19.987575263696726","19.987575263696726","15.192733361135115","15.192733361135115","15.192733361135115","6.30830530367693","6.30830530367693","6.30830530367693","17.01632306986941","17.01632306986941","17.01632306986941"
"730","26.721815622523355","26.721815622523355","26.721815622523355","15.835036624708184","15.835036624708184","15.835036624708184","23.654462394323648","23.654462394323648","23.654462394323648","10.298949068445406","10.298949068445406","10.298949068445406","19.31686528989403","19.31686528989403","19.31686528989403"
"731","17.486034962037067","17.486034962037067","17.486034962037067","16.19127775717305","16.19127775717305","16.19127775717305","12.44463566590943","12.44463566590943","12.44463566590943","10.491529357115029","10.491529357115029","10.491529357115029","17.899499237265477","17.899499237265477","17.899499237265477"
"732","15.380965788211174","15.380965788211174","15.380965788211174","23.82712839499968","23.82712839499968","23.82712839499968","12.095524865509057","12.095524865509057","12.095524865509057","9.342437564432176","9.342437564432176","9.342437564432176","18.36692923884851","18.36692923884851","18.36692923884851"
"733","17.003144383620636","17.003144383620636","17.003144383620636","23.262281462937032","23.262281462937032","23.262281462937032","19.245014253848044","19.245014253848044","19.245014253848044","8.106046201704087","8.106046201704087","8.106046201704087","16.2538464597539","16.2538464597539","16.2538464597539"
"734","19.315425251303004","19.315425251303004","19.315425251303004","21.605028938435712","21.605028938435712","21.605028938435712","20.34502810216546","20.34502810216546","20.34502810216546","6.144443789241972","6.144443789241972","6.144443789241972","16.02798737714561","16.02798737714561","16.02798737714561"
"735","21.27984117671433","21.27984117671433","21.27984117671433","18.26607476906713","18.26607476906713","18.26607476906713","20.496105912538916","20.496105912538916","20.496105912538916","9.21267797166041","9.21267797166041","9.21267797166041","19.9058545131512","19.9058545131512","19.9058545131512"
"736","17.72060419860528","17.72060419860528","17.72060419860528","18.752111590783795","18.752111590783795","18.752111590783795","24.316058754512422","24.316058754512422","24.316058754512422","7.466695305845874","7.466695305845874","7.466695305845874","17.34353946945689","17.34353946945689","17.34353946945689"
"737","19.519971809634104","19.519971809634104","19.519971809634104","21.932156742028692","21.932156742028692","21.932156742028692","12.071271760359092","12.071271760359092","12.071271760359092","9.244146318039805","9.244146318039805","9.244146318039805","19.09984857646797","19.09984857646797","19.09984857646797"
"738","15.915899311791865","15.915899311791865","15.915899311791865","18.060799929106267","18.060799929106267","18.060799929106267","9.975751900021896","9.975751900021896","9.975751900021896","7.18309236176493","7.18309236176493","7.18309236176493","33.07424564191696","33.07424564191696","33.07424564191696"
"739","19.474543424564754","19.474543424564754","19.474543424564754","20.862763137217545","20.862763137217545","20.862763137217545","22.479860517529886","22.479860517529886","22.479860517529886","8.924768158904683","8.924768158904683","8.924768158904683","21.55191599722223","21.55191599722223","21.55191599722223"
"740","25.407261149463746","25.407261149463746","25.407261149463746","17.789925238677654","17.789925238677654","17.789925238677654","18.80884651632354","18.80884651632354","18.80884651632354","7.15236255288408","7.15236255288408","7.15236255288408","21.931752457468612","21.931752457468612","21.931752457468612"
"741","16.375892485895417","16.375892485895417","16.375892485895417","19.96507958055593","19.96507958055593","19.96507958055593","21.532927831035554","21.532927831035554","21.532927831035554","9.616283505495318","9.616283505495318","9.616283505495318","28.368086676438814","28.368086676438814","28.368086676438814"
"742","16.857116082652997","16.857116082652997","16.857116082652997","20.698305024454505","20.698305024454505","20.698305024454505","19.53778575549789","19.53778575549789","19.53778575549789","8.85211868608446","8.85211868608446","8.85211868608446","17.828909449184703","17.828909449184703","17.828909449184703"
"743","21.20639656653553","21.20639656653553","21.20639656653553","21.886656791314255","21.886656791314255","21.886656791314255","19.262054432657145","19.262054432657145","19.262054432657145","6.521822960906544","6.521822960906544","6.521822960906544","21.72831673662224","21.72831673662224","21.72831673662224"
"744","17.880891534591186","17.880891534591186","17.880891534591186","15.16613525144507","15.16613525144507","15.16613525144507","21.556284406147597","21.556284406147597","21.556284406147597","-0.3184377922409889","-0.3184377922409889","-0.3184377922409889","19.48793838433036","19.48793838433036","19.48793838433036"
"745","14.547790949999591","14.547790949999591","14.547790949999591","18.07781808503577","18.07781808503577","18.07781808503577","21.090881769180704","21.090881769180704","21.090881769180704","9.236620061681073","9.236620061681073","9.236620061681073","26.67458908155395","26.67458908155395","26.67458908155395"
"746","16.591003068113395","16.591003068113395","16.591003068113395","20.383546676245892","20.383546676245892","20.383546676245892","12.602107301528951","12.602107301528951","12.602107301528951","9.313159794628419","9.313159794628419","9.313159794628419","28.268087906605636","28.268087906605636","28.268087906605636"
"747","14.236524850813721","14.236524850813721","14.236524850813721","18.08904391533783","18.08904391533783","18.08904391533783","28.552976783938576","28.552976783938576","28.552976783938576","10.037561586643672","10.037561586643672","10.037561586643672","22.013017341202634","22.013017341202634","22.013017341202634"
"748","17.744675559492176","17.744675559492176","17.744675559492176","18.27793796834618","18.27793796834618","18.27793796834618","14.136139617845703","14.136139617845703","14.136139617845703","1.6894814118454025","1.6894814118454025","1.6894814118454025","27.575255330900177","27.575255330900177","27.575255330900177"
"749","18.870531911778997","18.870531911778997","18.870531911778997","20.081187253404895","20.081187253404895","20.081187253404895","13.543874244757333","13.543874244757333","13.543874244757333","9.2636022979467","9.2636022979467","9.2636022979467","30.02930065869023","30.02930065869023","30.02930065869023"
"750","15.321183605095667","15.321183605095667","15.321183605095667","18.769013213845803","18.769013213845803","18.769013213845803","12.481566331072779","12.481566331072779","12.481566331072779","2.1144849449148073","2.1144849449148073","2.1144849449148073","22.355847851484096","22.355847851484096","22.355847851484096"
"751","22.32078032908251","22.32078032908251","22.32078032908251","23.99468623677878","23.99468623677878","23.99468623677878","20.221601841795277","20.221601841795277","20.221601841795277","3.7764523982436145","3.7764523982436145","3.7764523982436145","23.85356835653817","23.85356835653817","23.85356835653817"
"752","21.646363698209928","21.646363698209928","21.646363698209928","14.50600345846451","14.50600345846451","14.50600345846451","20.548461189686645","20.548461189686645","20.548461189686645","7.919674873061628","7.919674873061628","7.919674873061628","28.54534512535298","28.54534512535298","28.54534512535298"
"753","17.33496556904027","17.33496556904027","17.33496556904027","21.44676138360781","21.44676138360781","21.44676138360781","20.10656789891317","20.10656789891317","20.10656789891317","7.5002548170459145","7.5002548170459145","7.5002548170459145","27.202060697546017","27.202060697546017","27.202060697546017"
"754","20.9822423431627","20.9822423431627","20.9822423431627","18.01045998094393","18.01045998094393","18.01045998094393","14.533610387458388","14.533610387458388","14.533610387458388","9.236698967200004","9.236698967200004","9.236698967200004","20.360957244188548","20.360957244188548","20.360957244188548"
"755","17.56503491860768","17.56503491860768","17.56503491860768","20.453241442254953","20.453241442254953","20.453241442254953","19.746695902078322","19.746695902078322","19.746695902078322","9.772985489135769","9.772985489135769","9.772985489135769","28.315137516451525","28.315137516451525","28.315137516451525"
"756","16.540329515493614","16.540329515493614","16.540329515493614","24.476859340862866","24.476859340862866","24.476859340862866","16.62267971214713","16.62267971214713","16.62267971214713","7.168351757555981","7.168351757555981","7.168351757555981","24.745795060551846","24.745795060551846","24.745795060551846"
"757","17.184335286152134","17.184335286152134","17.184335286152134","23.688231808426654","23.688231808426654","23.688231808426654","12.703767604116429","12.703767604116429","12.703767604116429","8.91837550052517","8.91837550052517","8.91837550052517","20.00856719256929","20.00856719256929","20.00856719256929"
"758","17.047061966499136","17.047061966499136","17.047061966499136","17.27408824583076","17.27408824583076","17.27408824583076","14.325752291659414","14.325752291659414","14.325752291659414","9.822224371651982","9.822224371651982","9.822224371651982","18.373518231508463","18.373518231508463","18.373518231508463"
"759","13.590495389296436","13.590495389296436","13.590495389296436","21.860723035439598","21.860723035439598","21.860723035439598","9.017086292148676","9.017086292148676","9.017086292148676","9.298933551684485","9.298933551684485","9.298933551684485","28.749865653282775","28.749865653282775","28.749865653282775"
"760","18.751349027667843","18.751349027667843","18.751349027667843","17.399121295084953","17.399121295084953","17.399121295084953","20.869364490240294","20.869364490240294","20.869364490240294","1.4658288945336087","1.4658288945336087","1.4658288945336087","35.53984256194677","35.53984256194677","35.53984256194677"
"761","17.039090044012006","17.039090044012006","17.039090044012006","17.949334475966058","17.949334475966058","17.949334475966058","18.415030060100175","18.415030060100175","18.415030060100175","9.43673187501985","9.43673187501985","9.43673187501985","18.454399533474596","18.454399533474596","18.454399533474596"
"762","13.235140541026096","13.235140541026096","13.235140541026096","22.306496244789603","22.306496244789603","22.306496244789603","15.468359912199086","15.468359912199086","15.468359912199086","10.05045183464827","10.05045183464827","10.05045183464827","26.295570680468558","26.295570680468558","26.295570680468558"
"763","17.703466017551854","17.703466017551854","17.703466017551854","18.63403396610974","18.63403396610974","18.63403396610974","24.296364099385283","24.296364099385283","24.296364099385283","5.543183073646617","5.543183073646617","5.543183073646617","17.64234605847234","17.64234605847234","17.64234605847234"
"764","16.750856959279698","16.750856959279698","16.750856959279698","17.852676788256","17.852676788256","17.852676788256","20.3552398566126","20.3552398566126","20.3552398566126","10.430192184553215","10.430192184553215","10.430192184553215","23.967805258363946","23.967805258363946","23.967805258363946"
"765","16.395464641336122","16.395464641336122","16.395464641336122","22.122033675354743","22.122033675354743","22.122033675354743","17.22543900242875","17.22543900242875","17.22543900242875","2.150875906327179","2.150875906327179","2.150875906327179","25.41253255977383","25.41253255977383","25.41253255977383"
"766","18.273796667444486","18.273796667444486","18.273796667444486","15.59426761718493","15.59426761718493","15.59426761718493","18.21857598357772","18.21857598357772","18.21857598357772","8.220197635770313","8.220197635770313","8.220197635770313","25.34376964495185","25.34376964495185","25.34376964495185"
"767","17.770154634040356","17.770154634040356","17.770154634040356","17.88441013715758","17.88441013715758","17.88441013715758","19.637096730727627","19.637096730727627","19.637096730727627","8.137007137380124","8.137007137380124","8.137007137380124","24.811660847114258","24.811660847114258","24.811660847114258"
"768","18.83776297069626","18.83776297069626","18.83776297069626","17.19820149947813","17.19820149947813","17.19820149947813","16.78108375268957","16.78108375268957","16.78108375268957","2.3715566437083337","2.3715566437083337","2.3715566437083337","14.693462731750982","14.693462731750982","14.693462731750982"
"769","13.512817566529337","13.512817566529337","13.512817566529337","15.426743176937304","15.426743176937304","15.426743176937304","16.265863819532438","16.265863819532438","16.265863819532438","9.655482888467564","9.655482888467564","9.655482888467564","19.724692114677854","19.724692114677854","19.724692114677854"
